complexes	complex	subunits	reactions	genes	coefficients	cofactors	notes	stoichiometry	compartment	molar_mass
cplx_HETERODIMER_Ppp2cb_Ppp2r1b_pc	cplx_HETERODIMER_Ppp2cb_Ppp2r1b	protein_Ppp2cb_pc;protein_Ppp2r1b_pc	PROTSPP;PROTTPP	Ppp2cb;Ppp2r1b	1;1			protein_Ppp2cb_pc(1);protein_Ppp2r1b_pc(1)	pc	101473.21800000037
cplx_HETEROTRIMER_Ppp2cb_Ppp2r1b_Ppp2r5b_pc	cplx_HETEROTRIMER_Ppp2cb_Ppp2r1b_Ppp2r5b	protein_Ppp2cb_pc;protein_Ppp2r1b_pc;protein_Ppp2r5b_pc	PROTSPP;PROTTPP	Ppp2cb;Ppp2r1b;Ppp2r5b	1;1;1			protein_Ppp2cb_pc(1);protein_Ppp2r1b_pc(1);protein_Ppp2r5b_pc(1)	pc	158810.82000000053
cplx_HOMODIMER_Prdx1_pc	cplx_HOMODIMER_Prdx1	protein_Prdx1_pc	PRDX2OX2;PRDX2OX1;PRDX2SO2OX1;PRDX2SOOX1;PRDX2SOR	Prdx1	2			protein_Prdx1_pc(2)	pc	44356.62000000001
cplx_COMPLEX_Prdx1_Srxn1_pc	cplx_COMPLEX_Prdx1_Srxn1	protein_Prdx1_pc;protein_Srxn1_pc	SRDX1GTHRD	Prdx1;Srxn1	2;1			protein_Prdx1_pc(2);protein_Srxn1_pc(1)	pc	58506.65800000001
cplx_COMPLEX_Prdx1_Txn1_pc	cplx_COMPLEX_Prdx1_Txn1	protein_Prdx1_pc;protein_Txn1_pc	PRDX2TRDXRD	Prdx1;Txn1	2;2			protein_Prdx1_pc(2);protein_Txn1_pc(2)	pc	67697.25800000002
cplx_COMPLEX_Prdx1_Txnl1_pc	cplx_COMPLEX_Prdx1_Txnl1	protein_Prdx1_pc;protein_Txnl1_pc	PRDX2TRDXRD	Prdx1;Txnl1	2;2			protein_Prdx1_pc(2);protein_Txnl1_pc(2)	pc	108804.55000000005
cplx_HOMODIMER_Prdx2_pc	cplx_HOMODIMER_Prdx2	protein_Prdx2_pc	PRDX2OX2;PRDX2OX1;PRDX2SO2OX1;PRDX2SOOX1;PRDX2SOR	Prdx2	2			protein_Prdx2_pc(2)	pc	43544.81199999999
cplx_COMPLEX_Prdx2_Srxn1_pc	cplx_COMPLEX_Prdx2_Srxn1	protein_Prdx2_pc;protein_Srxn1_pc	SRDX1GTHRD	Prdx2;Srxn1	2;1			protein_Prdx2_pc(2);protein_Srxn1_pc(1)	pc	57694.84999999999
cplx_COMPLEX_Prdx2_Txn1_pc	cplx_COMPLEX_Prdx2_Txn1	protein_Prdx2_pc;protein_Txn1_pc	PRDX2TRDXRD	Prdx2;Txn1	2;2			protein_Prdx2_pc(2);protein_Txn1_pc(2)	pc	66885.45
cplx_COMPLEX_Prdx2_Txn1l_pc	cplx_COMPLEX_Prdx2_Txn1l	protein_Prdx2_pc;protein_Txnl1_pc	PRDX2TRDXRD	Prdx2;Txnl1	2;2			protein_Prdx2_pc(2);protein_Txnl1_pc(2)	pc	107992.74200000003
cplx_HOMODIMER_Prdx4_pc	cplx_HOMODIMER_Prdx4	protein_Prdx4_pc	PRDX2OX2;PRDX2OX1;PRDX2SO2OX1;PRDX2SOOX1;PRDX2SOR	Prdx4	2			protein_Prdx4_pc(2)	pc	62102.40600000003
cplx_COMPLEX_Prdx4_Srxn1_pc	cplx_COMPLEX_Prdx4_Srxn1	protein_Prdx4_pc;protein_Srxn1_pc	SRDX1GTHRD	Prdx4;Srxn1	2;1			protein_Prdx4_pc(2);protein_Srxn1_pc(1)	pc	76252.44400000003
cplx_COMPLEX_Prdx4_Txn1_pc	cplx_COMPLEX_Prdx4_Txn1	protein_Prdx4_pc;protein_Txn1_pc	PRDX2TRDXRD	Prdx4;Txn1	2;2			protein_Prdx4_pc(2);protein_Txn1_pc(2)	pc	85443.04400000004
cplx_COMPLEX_Prdx4_Txn1l_pc	cplx_COMPLEX_Prdx4_Txn1l	protein_Prdx4_pc;protein_Txnl1_pc	PRDX2TRDXRD	Prdx4;Txnl1	2;2			protein_Prdx4_pc(2);protein_Txnl1_pc(2)	pc	126550.33600000007
cplx_MONOMER_Prdx5_pc	cplx_MONOMER_Prdx5	protein_Prdx5_pc	PRDX2OX2;PRDX2OX1;PRDX2SOR	Prdx5	1			protein_Prdx5_pc(1)	pc	17015.638999999977
cplx_COMPLEX_Prdx5_Txn1_pc	cplx_COMPLEX_Prdx5_Txn1	protein_Prdx5_pc;protein_Txn1_pc	PRDX2TRDXRD	Prdx5;Txn1	2;2			protein_Prdx5_pc(2);protein_Txn1_pc(2)	pc	57371.915999999954
cplx_COMPLEX_Prdx5_Txnl1_pc	cplx_COMPLEX_Prdx5_Txnl1	protein_Prdx5_pc;protein_Txnl1_pc	PRDX2TRDXRD	Prdx5;Txnl1	2;2			protein_Prdx5_pc(2);protein_Txnl1_pc(2)	pc	98479.20799999998
cplx_HOMODIMER_Prdx6_pc	cplx_HOMODIMER_Prdx6	protein_Prdx6_pc	PCPLA2;HPETE11GTHR;HPETE12GTHR;HPETE15GTHR;HPETE5GTHR;HPETE8GTHR;HPETE9GTHR;HPDHA10GTHR;HPDHA11GTHR;HPDHA13GTHR;HPDHA14GTHR;HPDHA16GTHR;HPDHA17GTHR;HPDHA20GTHR;HPDHA4GTHR;HPDHA7GTHR;HPDHA8GTHR;HPEPE11GTHR;HPEPE12GTHR;HPEPE15GTHR;HPEPE18GTHR;HPEPE5GTHR;HPEPE8GTHR;HPEPE9GTHR;2OHE1PX;2OHE2PX;4OHE1PX;4OHE2PX;PCOPLA2;PCPPLA2;PEPPLA2;LPCAT;HPODE13GTHR;HPODE9GTHR;56DHIPX;ADRNLPX_L;DOPAPX_L;DPAMPX_L;LADRNCHRPX;LDPAMCHRPX;LDPCHRPX_L;LNRPPHRCHRPX;NRPPHRPX_L;PGG1GTHR;PGG2GTHR;PGG3GTHR;MEOHP;PRDX1GTHDG;PRDX1OX1	Prdx6	2			protein_Prdx6_pc(2)	pc	49734.756000000016
cplx_HETEROTRIMER_Prkaa1_Prkab1_Prkag1_pc	cplx_HETEROTRIMER_Prkaa1_Prkab1_Prkag1	protein_Prkaa1_pc;protein_Prkab1_pc;protein_Prkag1_pc	PROTSK;PROTTK	Prkaa1;Prkab1;Prkag1	1;1;1			protein_Prkaa1_pc(1);protein_Prkab1_pc(1);protein_Prkag1_pc(1)	pc	131751.54400000034
cplx_MONOMER_Prkaca_pc	cplx_MONOMER_Prkaca	protein_Prkaca_pc	PROTSK;PROTTK	Prkaca	1		ASSUMED MONOMER	protein_Prkaca_pc(1)	pc	40575.25600000003
cplx_HETEROTETRAMER_Prkaca_Prkacb_Prkar1a_pc	cplx_HETEROTETRAMER_Prkaca_Prkacb_Prkar1a	protein_Prkaca_pc;protein_Prkacb_pc;protein_Prkar1a_pc	PROTSK;PROTTK	Prkaca;Prkacb;Prkar1a	1;1;2			protein_Prkaca_pc(1);protein_Prkacb_pc(1);protein_Prkar1a_pc(2)	pc	167640.05600000033
cplx_HETEROTETRAMER_Prkaca_Prkacb_Prkar1a_Prkar1b_pc	cplx_HETEROTETRAMER_Prkaca_Prkacb_Prkar1a_Prkar1b	protein_Prkaca_pc;protein_Prkacb_pc;protein_Prkar1a_pc;protein_Prkar1b_pc	PROTSK;PROTTK	Prkaca;Prkacb;Prkar1a;Prkar1b	1;1;1;1			protein_Prkaca_pc(1);protein_Prkacb_pc(1);protein_Prkar1a_pc(1);protein_Prkar1b_pc(1)	pc	167680.0460000003
cplx_HETEROTETRAMER_Prkaca_Prkacb_Prkar1a_Prkar2a_pc	cplx_HETEROTETRAMER_Prkaca_Prkacb_Prkar1a_Prkar2a	protein_Prkaca_pc;protein_Prkacb_pc;protein_Prkar1a_pc;protein_Prkar2a_pc	PROTSK;PROTTK	Prkaca;Prkacb;Prkar1a;Prkar2a	1;1;1;1			protein_Prkaca_pc(1);protein_Prkacb_pc(1);protein_Prkar1a_pc(1);protein_Prkar2a_pc(1)	pc	169827.9010000003
cplx_HETEROTETRAMER_Prkaca_Prkacb_Prkar1a_Prkar2b_pc	cplx_HETEROTETRAMER_Prkaca_Prkacb_Prkar1a_Prkar2b	protein_Prkaca_pc;protein_Prkacb_pc;protein_Prkar1a_pc;protein_Prkar2b_pc	PROTSK;PROTTK	Prkaca;Prkacb;Prkar1a;Prkar2b	1;1;1;1			protein_Prkaca_pc(1);protein_Prkacb_pc(1);protein_Prkar1a_pc(1);protein_Prkar2b_pc(1)	pc	170609.9330000003
cplx_HETEROTETRAMER_Prkaca_Prkacb_Prkar1b_pc	cplx_HETEROTETRAMER_Prkaca_Prkacb_Prkar1b	protein_Prkaca_pc;protein_Prkacb_pc;protein_Prkar1b_pc	PROTSK;PROTTK	Prkaca;Prkacb;Prkar1b	1;1;2			protein_Prkaca_pc(1);protein_Prkacb_pc(1);protein_Prkar1b_pc(2)	pc	167720.03600000028
cplx_HETEROTETRAMER_Prkaca_Prkacb_Prkar1b_Prkar2a_pc	cplx_HETEROTETRAMER_Prkaca_Prkacb_Prkar1b_Prkar2a	protein_Prkaca_pc;protein_Prkacb_pc;protein_Prkar1b_pc;protein_Prkar2a_pc	PROTSK;PROTTK	Prkaca;Prkacb;Prkar1b;Prkar2a	1;1;1;1			protein_Prkaca_pc(1);protein_Prkacb_pc(1);protein_Prkar1b_pc(1);protein_Prkar2a_pc(1)	pc	169867.8910000003
cplx_HETEROTETRAMER_Prkaca_Prkacb_Prkar1b_Prkar2b_pc	cplx_HETEROTETRAMER_Prkaca_Prkacb_Prkar1b_Prkar2b	protein_Prkaca_pc;protein_Prkacb_pc;protein_Prkar1b_pc;protein_Prkar2b_pc	PROTSK;PROTTK	Prkaca;Prkacb;Prkar1b;Prkar2b	1;1;1;1			protein_Prkaca_pc(1);protein_Prkacb_pc(1);protein_Prkar1b_pc(1);protein_Prkar2b_pc(1)	pc	170649.9230000003
cplx_HETEROTETRAMER_Prkaca_Prkacb_Prkar2a_pc	cplx_HETEROTETRAMER_Prkaca_Prkacb_Prkar2a	protein_Prkaca_pc;protein_Prkacb_pc;protein_Prkar2a_pc	PROTSK;PROTTK	Prkaca;Prkacb;Prkar2a	1;1;2			protein_Prkaca_pc(1);protein_Prkacb_pc(1);protein_Prkar2a_pc(2)	pc	172015.74600000033
cplx_HETEROTETRAMER_Prkaca_Prkacb_Prkar2a_Prkar2b_pc	cplx_HETEROTETRAMER_Prkaca_Prkacb_Prkar2a_Prkar2b	protein_Prkaca_pc;protein_Prkacb_pc;protein_Prkar2a_pc;protein_Prkar2b_pc	PROTSK;PROTTK	Prkaca;Prkacb;Prkar2a;Prkar2b	1;1;1;1			protein_Prkaca_pc(1);protein_Prkacb_pc(1);protein_Prkar2a_pc(1);protein_Prkar2b_pc(1)	pc	172797.77800000034
cplx_HETEROTETRAMER_Prkaca_Prkacb_Prkar2b_pc	cplx_HETEROTETRAMER_Prkaca_Prkacb_Prkar2b	protein_Prkaca_pc;protein_Prkacb_pc;protein_Prkar2b_pc	PROTSK;PROTTK	Prkaca;Prkacb;Prkar2b	1;1;2			protein_Prkaca_pc(1);protein_Prkacb_pc(1);protein_Prkar2b_pc(2)	pc	173579.81000000035
cplx_HETEROTETRAMER_Prkaca_Prkar1a_pc	cplx_HETEROTETRAMER_Prkaca_Prkar1a	protein_Prkaca_pc;protein_Prkar1a_pc	PROTSK;PROTTK	Prkaca;Prkar1a	2;2			protein_Prkaca_pc(2);protein_Prkar1a_pc(2)	pc	167503.8220000003
cplx_HETEROTETRAMER_Prkaca_Prkar1a_Prkar1b_pc	cplx_HETEROTETRAMER_Prkaca_Prkar1a_Prkar1b	protein_Prkaca_pc;protein_Prkar1a_pc;protein_Prkar1b_pc	PROTSK;PROTTK	Prkaca;Prkar1a;Prkar1b	2;1;1			protein_Prkaca_pc(2);protein_Prkar1a_pc(1);protein_Prkar1b_pc(1)	pc	167543.8120000003
cplx_HETEROTETRAMER_Prkaca_Prkar1a_Prkar2a_pc	cplx_HETEROTETRAMER_Prkaca_Prkar1a_Prkar2a	protein_Prkaca_pc;protein_Prkar1a_pc;protein_Prkar2a_pc	PROTSK;PROTTK	Prkaca;Prkar1a;Prkar2a	2;1;1			protein_Prkaca_pc(2);protein_Prkar1a_pc(1);protein_Prkar2a_pc(1)	pc	169691.6670000003
cplx_HETEROTETRAMER_Prkaca_Prkar1a_Prkar2b_pc	cplx_HETEROTETRAMER_Prkaca_Prkar1a_Prkar2b	protein_Prkaca_pc;protein_Prkar1a_pc;protein_Prkar2b_pc	PROTSK;PROTTK	Prkaca;Prkar1a;Prkar2b	2;1;1			protein_Prkaca_pc(2);protein_Prkar1a_pc(1);protein_Prkar2b_pc(1)	pc	170473.6990000003
cplx_HETEROTETRAMER_Prkaca_Prkar1b_pc	cplx_HETEROTETRAMER_Prkaca_Prkar1b	protein_Prkaca_pc;protein_Prkar1b_pc	PROTSK;PROTTK	Prkaca;Prkar1b	2;2			protein_Prkaca_pc(2);protein_Prkar1b_pc(2)	pc	167583.80200000026
cplx_HETEROTETRAMER_Prkaca_Prkar1b_Prkar2a_pc	cplx_HETEROTETRAMER_Prkaca_Prkar1b_Prkar2a	protein_Prkaca_pc;protein_Prkar1b_pc;protein_Prkar2a_pc	PROTSK;PROTTK	Prkaca;Prkar1b;Prkar2a	2;1;1			protein_Prkaca_pc(2);protein_Prkar1b_pc(1);protein_Prkar2a_pc(1)	pc	169731.6570000003
cplx_HETEROTETRAMER_Prkaca_Prkar1b_Prkar2b_pc	cplx_HETEROTETRAMER_Prkaca_Prkar1b_Prkar2b	protein_Prkaca_pc;protein_Prkar1b_pc;protein_Prkar2b_pc	PROTSK;PROTTK	Prkaca;Prkar1b;Prkar2b	2;1;1			protein_Prkaca_pc(2);protein_Prkar1b_pc(1);protein_Prkar2b_pc(1)	pc	170513.6890000003
cplx_HETEROTETRAMER_Prkaca_Prkar2a_pc	cplx_HETEROTETRAMER_Prkaca_Prkar2a	protein_Prkaca_pc;protein_Prkar2a_pc	PROTSK;PROTTK	Prkaca;Prkar2a	2;2			protein_Prkaca_pc(2);protein_Prkar2a_pc(2)	pc	171879.51200000034
cplx_HETEROTETRAMER_Prkaca_Prkar2a_Prkar2b_pc	cplx_HETEROTETRAMER_Prkaca_Prkar2a_Prkar2b	protein_Prkaca_pc;protein_Prkar2a_pc;protein_Prkar2b_pc	PROTSK;PROTTK	Prkaca;Prkar2a;Prkar2b	2;1;1			protein_Prkaca_pc(2);protein_Prkar2a_pc(1);protein_Prkar2b_pc(1)	pc	172661.54400000034
cplx_HETEROTETRAMER_Prkaca_Prkar2b_pc	cplx_HETEROTETRAMER_Prkaca_Prkar2b	protein_Prkaca_pc;protein_Prkar2b_pc	PROTSK;PROTTK	Prkaca;Prkar2b	2;2			protein_Prkaca_pc(2);protein_Prkar2b_pc(2)	pc	173443.57600000035
cplx_MONOMER_Prkacb_pc	cplx_MONOMER_Prkacb	protein_Prkacb_pc	PROTSK;PROTTK	Prkacb	1		ASSUMED MONOMER	protein_Prkacb_pc(1)	pc	40711.490000000034
cplx_HETEROTETRAMER_Prkacb_Prkar1a_pc	cplx_HETEROTETRAMER_Prkacb_Prkar1a	protein_Prkacb_pc;protein_Prkar1a_pc	PROTSK;PROTTK	Prkacb;Prkar1a	2;2			protein_Prkacb_pc(2);protein_Prkar1a_pc(2)	pc	167776.29000000033
cplx_HETEROTETRAMER_Prkacb_Prkar1a_Prkar1b_pc	cplx_HETEROTETRAMER_Prkacb_Prkar1a_Prkar1b	protein_Prkacb_pc;protein_Prkar1a_pc;protein_Prkar1b_pc	PROTSK;PROTTK	Prkacb;Prkar1a;Prkar1b	2;1;1			protein_Prkacb_pc(2);protein_Prkar1a_pc(1);protein_Prkar1b_pc(1)	pc	167816.2800000003
cplx_HETEROTETRAMER_Prkacb_Prkar1a_Prkar2a_pc	cplx_HETEROTETRAMER_Prkacb_Prkar1a_Prkar2a	protein_Prkacb_pc;protein_Prkar1a_pc;protein_Prkar2a_pc	PROTSK;PROTTK	Prkacb;Prkar1a;Prkar2a	2;1;1			protein_Prkacb_pc(2);protein_Prkar1a_pc(1);protein_Prkar2a_pc(1)	pc	169964.1350000003
cplx_HETEROTETRAMER_Prkacb_Prkar1a_Prkar2b_pc	cplx_HETEROTETRAMER_Prkacb_Prkar1a_Prkar2b	protein_Prkacb_pc;protein_Prkar1a_pc;protein_Prkar2b_pc	PROTSK;PROTTK	Prkacb;Prkar1a;Prkar2b	2;1;1			protein_Prkacb_pc(2);protein_Prkar1a_pc(1);protein_Prkar2b_pc(1)	pc	170746.1670000003
cplx_HETEROTETRAMER_Prkacb_Prkar1b_pc	cplx_HETEROTETRAMER_Prkacb_Prkar1b	protein_Prkacb_pc;protein_Prkar1b_pc	PROTSK;PROTTK	Prkacb;Prkar1b	2;2			protein_Prkacb_pc(2);protein_Prkar1b_pc(2)	pc	167856.27000000028
cplx_HETEROTETRAMER_Prkacb_Prkar1b_Prkar2a_pc	cplx_HETEROTETRAMER_Prkacb_Prkar1b_Prkar2a	protein_Prkacb_pc;protein_Prkar1b_pc;protein_Prkar2a_pc	PROTSK;PROTTK	Prkacb;Prkar1b;Prkar2a	2;1;1			protein_Prkacb_pc(2);protein_Prkar1b_pc(1);protein_Prkar2a_pc(1)	pc	170004.1250000003
cplx_HETEROTETRAMER_Prkacb_Prkar1b_Prkar2b_pc	cplx_HETEROTETRAMER_Prkacb_Prkar1b_Prkar2b	protein_Prkacb_pc;protein_Prkar1b_pc;protein_Prkar2b_pc	PROTSK;PROTTK	Prkacb;Prkar1b;Prkar2b	2;1;1			protein_Prkacb_pc(2);protein_Prkar1b_pc(1);protein_Prkar2b_pc(1)	pc	170786.1570000003
cplx_HETEROTETRAMER_Prkacb_Prkar2a_pc	cplx_HETEROTETRAMER_Prkacb_Prkar2a	protein_Prkacb_pc;protein_Prkar2a_pc	PROTSK;PROTTK	Prkacb;Prkar2a	2;2			protein_Prkacb_pc(2);protein_Prkar2a_pc(2)	pc	172151.98000000033
cplx_HETEROTETRAMER_Prkacb_Prkar2a_Prkar2b_pc	cplx_HETEROTETRAMER_Prkacb_Prkar2a_Prkar2b	protein_Prkacb_pc;protein_Prkar2a_pc;protein_Prkar2b_pc	PROTSK;PROTTK	Prkacb;Prkar2a;Prkar2b	2;1;1			protein_Prkacb_pc(2);protein_Prkar2a_pc(1);protein_Prkar2b_pc(1)	pc	172934.01200000034
cplx_HETEROTETRAMER_Prkacb_Prkar2b_pc	cplx_HETEROTETRAMER_Prkacb_Prkar2b	protein_Prkacb_pc;protein_Prkar2b_pc	PROTSK;PROTTK	Prkacb;Prkar2b	2;2			protein_Prkacb_pc(2);protein_Prkar2b_pc(2)	pc	173716.04400000034
cplx_MONOMER_Prkca_pc	cplx_MONOMER_Prkca	protein_Prkca_pc	PROTSK;PROTTK	Prkca	1		ASSUMED MONOMER	protein_Prkca_pc(1)	pc	76848.2910000002
cplx_MONOMER_Prkcb_pc	cplx_MONOMER_Prkcb	protein_Prkcb_pc	PROTSK;PROTTK	Prkcb	1		ASSUMED MONOMER	protein_Prkcb_pc(1)	pc	76746.17000000025
cplx_MONOMER_Prkci_pc	cplx_MONOMER_Prkci	protein_Prkci_pc	PROTSK;PROTTK	Prkci	1		ASSUMED MONOMER	protein_Prkci_pc(1)	pc	68181.71700000025
cplx_MONOMER_Prkcz_pc	cplx_MONOMER_Prkcz	protein_Prkcz_pc	PROTSK;PROTTK	Prkcz	1		ASSUMED MONOMER	protein_Prkcz_pc(1)	pc	67662.44200000026
cplx_MONOMER_Prkd1_pc	cplx_MONOMER_Prkd1	protein_Prkd1_pc	PROTSK;PROTTK	Prkd1	1		ASSUMED MONOMER	protein_Prkd1_pc(1)	pc	102022.46599999985
cplx_HOMODIMER_Prkg1_pc	cplx_HOMODIMER_Prkg1	protein_Prkg1_pc	PROTSK;PROTTK	Prkg1	2			protein_Prkg1_pc(2)	pc	152675.35000000047
cplx_HOMOOCTOMER_Prmt1_pc	cplx_HOMOOCTOMER_Prmt1	protein_Prmt1_pc	PRMTADMA;PRMTMMA	Prmt1	8			protein_Prmt1_pc(8)	pc	339369.2480000005
cplx_HOMODIMER_Prps1_pc	cplx_HOMODIMER_Prps1	protein_Prps1_pc	PRPPS;PRPPSZ	Prps1	2			protein_Prps1_pc(2)	pc	69663.88800000008
cplx_HOMODIMER_Prps2_pc	cplx_HOMODIMER_Prps2	protein_Prps2_pc	PRPPS;PRPPSZ	Prps2	2			protein_Prps2_pc(2)	pc	69563.58600000008
cplx_HOMODIMER_Prune1_pc	cplx_HOMODIMER_Prune1	protein_Prune1_pc	PPA	Prune1	2			protein_Prune1_pc(2)	pc	100435.8040000003
cplx_HOMODIMER_Psat1_pc	cplx_HOMODIMER_Psat1	protein_Psat1_pc	ASNTA;GOATA;OPHGLXTA;OPHOXATA;GTHGLXTA;GTHOXATA;PSERT	Psat1	2			protein_Psat1_pc(2)	pc	80948.48200000022
cplx_HOMODIMER_Psph_pc	cplx_HOMODIMER_Psph	protein_Psph_pc	PSP_L	Psph	2			protein_Psph_pc(2)	pc	50183.183999999994
cplx_MONOMER_Pten_pc	cplx_MONOMER_Pten	protein_Pten_pc	MI1345P3PP	Pten	1			protein_Pten_pc(1)	pc	47143.79000000006
cplx_MONOMER_Ptges3_pc	cplx_MONOMER_Ptges3	protein_Ptges3_pc	PGE1S;PGE2S;PGE3S	Ptges3	1		ASSUMED MONOMER	protein_Ptges3_pc(1)	pc	18700.106000000003
cplx_HOMODIMER_Ptgr1_pc	cplx_HOMODIMER_Ptgr1	protein_Ptgr1_pc	15KPGE1Ry;15KPGE2Ry;15KPGE3Ry;15KPGF1Ry;15KPGF2Ry;15KPGF3Ry	Ptgr1	2			protein_Ptgr1_pc(2)	pc	71123.90600000006
cplx_HOMODIMER_Ptgs1_pc	cplx_HOMODIMER_Ptgs1	protein_Ptgs1_pc	PGG1S;PGG2S;PGG3S	Ptgs1	2			protein_Ptgs1_pc(2)	pc	138073.42800000054
cplx_HOMODIMER_Ptgs2_pc	cplx_HOMODIMER_Ptgs2	protein_Ptgs2_pc	PGG1S;PGG2S;PGG3S	Ptgs2	2			protein_Ptgs2_pc(2)	pc	138022.98600000044
cplx_MONOMER_Ptpa_pc	cplx_MONOMER_Ptpa	protein_Ptpa_pc	PEPTDPROI	Ptpa	1		ASSUMED MONOMER	protein_Ptpa_pc(1)	pc	36703.74400000002
cplx_MONOMER_Ptpn1_pc	cplx_MONOMER_Ptpn1	protein_Ptpn1_pc	PROTYPP	Ptpn1	1		ASSUMED MONOMER	protein_Ptpn1_pc(1)	pc	49580.811000000096
cplx_MONOMER_Ptpn11_pc	cplx_MONOMER_Ptpn11	protein_Ptpn11_pc	PROTYPP	Ptpn11	1		ASSUMED MONOMER	protein_Ptpn11_pc(1)	pc	68032.17100000019
cplx_MONOMER_Ptpn3_pc	cplx_MONOMER_Ptpn3	protein_Ptpn3_pc	PROTYPP	Ptpn3	1		ASSUMED MONOMER	protein_Ptpn3_pc(1)	pc	103891.1409999998
cplx_MONOMER_Ptpn6_pc	cplx_MONOMER_Ptpn6	protein_Ptpn6_pc	PROTYPP	Ptpn6	1		ASSUMED MONOMER	protein_Ptpn6_pc(1)	pc	67559.32900000023
cplx_HOMOHEXAMER_Pts_pc	cplx_HOMOHEXAMER_Pts	protein_Pts_pc	PTHPS	Pts	6			protein_Pts_pc(6)	pc	97111.76999999992
cplx_MONOMER_Pudp_pc	cplx_MONOMER_Pudp	protein_Pudp_pc	NTDPSUMP	Pudp	1			protein_Pudp_pc(1)	pc	26152.95500000002
cplx_HOMODECAMER_Pycr3_pc	cplx_HOMODECAMER_Pycr3	protein_Pycr3_pc	HPROy;P5CRx;P5CRy	Pycr3	10			protein_Pycr3_pc(10)	pc	287200.35
cplx_HOMOTETRAMER_Pygb_pc	cplx_HOMOTETRAMER_Pygb	protein_Pygb_pc	GLPASE1;GLPASE2	Pygb	4			protein_Pygb_pc(4)	pc	386883.9679999993
cplx_HOMOTETRAMER_Pygl_pc	cplx_HOMOTETRAMER_Pygl	protein_Pygl_pc	GLPASE1;GLPASE2	Pygl	4			protein_Pygl_pc(4)	pc	389832.6159999988
cplx_HOMOTETRAMER_Pygm_pc	cplx_HOMOTETRAMER_Pygm	protein_Pygm_pc	GLPASE1;GLPASE2	Pygm	4			protein_Pygm_pc(4)	pc	389125.4639999996
cplx_MONOMER_Qars1_pc	cplx_MONOMER_Qars1	protein_Qars1_pc	GLNTRS	Qars1	1			protein_Qars1_pc(1)	pc	87673.73299999993
cplx_HOMODIMER_Qdpr_pc	cplx_HOMODIMER_Qdpr	protein_Qdpr_pc	DHPRx;DHPRy	Qdpr	2			protein_Qdpr_pc(2)	pc	51142.124
cplx_MONOMER_Qng1_pc	cplx_MONOMER_Qng1	protein_Qng1_pc	QMPNH	Qng1	1		ASSUMED MONOMER	protein_Qng1_pc(1)	pc	38606.74800000004
cplx_HOMODIMER_Qprt_pc	cplx_HOMODIMER_Qprt	protein_Qprt_pc	NNDPR	Qprt	2			protein_Qprt_pc(2)	pc	63053.95200000004
cplx_MONOMER_Rab10_pc	cplx_MONOMER_Rab10	protein_Rab10_pc	NTPG	Rab10	1		ASSUMED MONOMER	protein_Rab10_pc(1)	pc	22543.76899999999
cplx_MONOMER_Rab11b_pc	cplx_MONOMER_Rab11b	protein_Rab11b_pc	NTPG	Rab11b	1		ASSUMED MONOMER	protein_Rab11b_pc(1)	pc	24485.223
cplx_MONOMER_Rab1a_pc	cplx_MONOMER_Rab1a	protein_Rab1a_pc	NTPG	Rab1a	1		ASSUMED MONOMER	protein_Rab1a_pc(1)	pc	22676.554000000004
cplx_MONOMER_Rab2a_pc	cplx_MONOMER_Rab2a	protein_Rab2a_pc	NTPG	Rab2a	1		ASSUMED MONOMER	protein_Rab2a_pc(1)	pc	23544.295999999988
cplx_MONOMER_Rab2b_pc	cplx_MONOMER_Rab2b	protein_Rab2b_pc	NTPG	Rab2b	1		ASSUMED MONOMER	protein_Rab2b_pc(1)	pc	24196.156
cplx_MONOMER_Rab3c_pc	cplx_MONOMER_Rab3c	protein_Rab3c_pc	NTPG	Rab3c	1		ASSUMED MONOMER	protein_Rab3c_pc(1)	pc	25866.848000000013
cplx_MONOMER_Rab5a_pc	cplx_MONOMER_Rab5a	protein_Rab5a_pc	NTPG	Rab5a	1		ASSUMED MONOMER	protein_Rab5a_pc(1)	pc	23600.43900000001
cplx_MONOMER_Rab5b_pc	cplx_MONOMER_Rab5b	protein_Rab5b_pc	NTPG	Rab5b	1		ASSUMED MONOMER	protein_Rab5b_pc(1)	pc	23708.617000000013
cplx_MONOMER_Rab5c_pc	cplx_MONOMER_Rab5c	protein_Rab5c_pc	NTPG	Rab5c	1		ASSUMED MONOMER	protein_Rab5c_pc(1)	pc	23415.325000000008
cplx_MONOMER_Rab6b_pc	cplx_MONOMER_Rab6b	protein_Rab6b_pc	NTPG	Rab6b	1		ASSUMED MONOMER	protein_Rab6b_pc(1)	pc	23459.467000000004
cplx_MONOMER_Rab8a_pc	cplx_MONOMER_Rab8a	protein_Rab8a_pc	NTPG	Rab8a	1		ASSUMED MONOMER	protein_Rab8a_pc(1)	pc	23674.050999999992
cplx_MONOMER_Rac1_pc	cplx_MONOMER_Rac1	protein_Rac1_pc	NTPG	Rac1	1		ASSUMED MONOMER	protein_Rac1_pc(1)	pc	21454.958999999995
cplx_MONOMER_Rala_pc	cplx_MONOMER_Rala	protein_Rala_pc	NTPG	Rala	1		ASSUMED MONOMER	protein_Rala_pc(1)	pc	23552.565999999995
