Variables		Flux and Age	Flux and Age	Flux and BMI	Flux and BMI	Flux and Weight	Flux and Weight	Flux and Height	Flux and Height	Flux and Hemolysis.volume	Flux and Hemolysis.volume	Flux and Hemolysis.hct	Flux and Hemolysis.hct	Flux and Hemolysis.storage_total_hb	Flux and Hemolysis.storage_total_hb	Flux and Hemolysis.storage_pct_hemol	Flux and Hemolysis.storage_pct_hemol	Flux and Hemolysis.pink_total_hb	Flux and Hemolysis.pink_total_hb	Flux and Hemolysis.pink_pct_hemol	Flux and Hemolysis.pink_pct_hemol	Flux and Recall.Transfer.Storage.Hemolysis	Flux and Recall.Transfer.Storage.Hemolysis	Flux and Recall.Transfer.Osmotic.Hemolysis	Flux and Recall.Transfer.Osmotic.Hemolysis	Flux and Recall.Transfer.Oxidative.Hemolysis	Flux and Recall.Transfer.Oxidative.Hemolysis	Flux and Adjusted.Storage.Hemolysis	Flux and Adjusted.Storage.Hemolysis	Flux and Adjusted.Osmotic.Hemolysis	Flux and Adjusted.Osmotic.Hemolysis	Flux and Adjusted.Oxidative.Hemolysis	Flux and Adjusted.Oxidative.Hemolysis	Flux and CBC.WBC	Flux and CBC.WBC	Flux and CBC.RBC	Flux and CBC.RBC	Flux and CBC.HGB	Flux and CBC.HGB	Flux and CBC.HCT	Flux and CBC.HCT	Flux and CBC.MCV	Flux and CBC.MCV	Flux and CBC.RDW	Flux and CBC.RDW	Flux and CBC.PLT	Flux and CBC.PLT	Flux and Ferritin	Flux and Ferritin	subsystem	category
PSERT	PSAT1	0.1136000153464904	9.77913152373856e-07	-0.1602709903828061	4.2093216051095175e-12	-0.1764782361588831	2.1482521393721312e-14	-0.0930820193344707	6.138052674916992e-05	0.0637836430956403	0.0060900556843455	0.5013593814045125	3.320974836188599e-118	0.3743582982164047	1.475468120326117e-62	-0.129962890604853	2.11467375855944e-08	-0.0412328923156858	0.0763797618503614	-0.1158803010177585	5.884489186438261e-07	-0.0911964305710911	9.735459590518826e-05	-0.1003499877882362	1.7855626606779973e-05	-0.2112655832740521	8.071255975054904e-20	-0.1042028685135367	7.289513577886573e-06	-0.0059144393523309	0.7994319765573589	-0.0639977028370534	0.0186899234063542	0.0266732755986341	0.2564442336549991	-0.0570476798189209	0.0151537058743185	-0.0251570538446896	0.2844817538672102	-0.0276421554427523	0.2395657956115646	0.0677042214793644	0.0039350026339923	-0.080199982849905	0.0006329907024505	0.1710344053799447	2.308946704542469e-13	-0.046474034524055	0.0459397667441737	Glycine, serine and threonine metabolism	Amino acid metabolism
UNK3	GOT1	0.070594258855103	0.0023936784489174	-0.0864927312943642	0.0001971476932464	-0.1255252905083548	6.166572977527491e-08	-0.1209197960132271	1.85041843174079e-07	-0.0059591649724412	0.7979479553070773	0.3239230944793556	2.0992692689427303e-46	0.2210957828814524	6.753234485402393e-22	-0.0905420675710729	9.841742396624094e-05	-0.0300808957701408	0.196168049199339	-0.1392028632816927	1.8628668302286132e-09	-0.0511780784468528	0.0289723366390335	-0.1158053990983166	7.230419937396716e-07	-0.1248848579489988	8.96627516722963e-08	-0.0726069745276761	0.0018040527880219	-0.0652431967944994	0.0050193284241163	-0.0086829946775216	0.7499205879716506	-0.0057293001927198	0.8074506057341512	-0.0792578025545926	0.0007333466026682	-0.1084925319254103	3.678838567330683e-06	-0.0952587271454033	4.878454158348535e-05	0.0158590968203105	0.4998917026128507	0.0091200098979433	0.6980478217317098	0.1706197249591838	2.6411293695049585e-13	-0.0801235788168475	0.0005714987387298	Cysteine and methionine metabolism	Amino acid metabolism
HTSULGTHST	TSTD1	0.0310430528603125	0.1822337517211142	-0.0580946758701403	0.012496125812862	-0.0741106654776482	0.001431981457611	-0.07489166865284	0.0012738016767133	0.0168168365367475	0.4699930613159299	0.1727710530154525	7.521890642606783e-14	0.1228909501005913	1.1618059366710948e-07	-0.0265903402294735	0.2536307273155269	0.0188150460870716	0.4188877130756093	-0.0528416844062232	0.023108987122234	-0.0468700079813813	0.045519940512042	-0.069592299601096	0.0029655341069059	-0.0637079655351269	0.0065377266330804	-0.0158919534923419	0.4951157209110801	-0.0156291894679176	0.5019276631263793	-0.040564098832207	0.136315585063933	-0.0131007956309126	0.5773167185553456	-0.0846170885529379	0.0003110385063469	-0.0625375283338946	0.0077483850602636	-0.0666906228874366	0.0045104701162444	0.0407282604821413	0.083055364093592	-0.0445471731722643	0.0579734577660382	0.0771946275498532	0.001006762855914	-0.017833201378932	0.4439503537191017	Sulfur metabolism	Reactive species
GPDDA1	GPCPD1	0.143039899208945	6.546437607986946e-10	-0.0597498032265599	0.0101961792727872	-0.057278857819699	0.0137902675107704	-0.025760034292873	0.268373366432845	0.0109600973633849	0.6377463741472016	0.3450027794355327	8.50621134485725e-53	0.3296676030726323	4.26103857671844e-48	-0.0597898045340332	0.010206993037609	-0.0143063443167711	0.5388045416882735	0.0712666020591087	0.0021733511432416	-0.0798624471480165	0.0006470287426367	0.0604334374281547	0.0098950976512315	-0.0931742299738606	6.834499657414567e-05	-0.0416061961380758	0.0739871704643475	0.1392888387841556	1.8202846566768742e-09	-0.1273506763955779	2.679768257748361e-06	0.0392298223990269	0.0950362743636657	-0.1038637146290532	9.416163482940633e-06	0.0516000715875316	0.0280605805976952	0.0274758530603888	0.2424058326567618	0.2052583404439988	1.0901704103327454e-18	-0.1531247872855386	5.664543716292569e-11	0.0652602673022534	0.0054523461797197	-0.003926817753174	0.8661452938234592	Glycerophospholipid metabolism	Lipid metabolism
XPPT	HPRT1	0.1491210041995846	1.177678717416048e-10	-0.0588228398400921	0.0114330287834747	-0.0577776308573083	0.0129857101079827	-0.0286428268982937	0.2184246763813229	0.0098036363952803	0.6736329067773099	0.3569060976407081	1.245488414875133e-56	0.3399019865892679	3.331312770674764e-51	-0.0602489001773796	0.0096395880776492	-0.0101141167865079	0.6639208016119515	0.0566318003877261	0.01489937565998	-0.0768637766044811	0.0010284488447819	0.0496813118164891	0.0340134031397621	-0.0938357289798422	6.062360860029171e-05	-0.0398826672208134	0.0867826440724206	0.1291092472233629	2.5508080228936963e-08	-0.1246007259760424	4.39466881517071e-06	0.0488456676772691	0.0376128720899721	-0.0918704720036953	8.99218415460447e-05	0.0474439847958087	0.0434539965527575	0.028312553979297	0.2283550181789773	0.1881613043964632	6.676853570084392e-16	-0.1499472180180848	1.4102044842510248e-10	0.0777416762821316	0.0009262963385932	-0.0070607115634471	0.761828703276064	Purine metabolism	Nucleotide metabolism
GALOR	AKR1A1;AKR1B1	0.0591675539732154	0.0109583349953697	-0.0766587856831922	0.0009735518899432	-0.1042533218445396	7.09261421990637e-06	-0.0712439447995874	0.0021804627913306	0.0726477911435848	0.0017778881823535	0.2686854775049777	6.315956809826993e-32	0.1804390520271925	5.462927685506483e-15	-0.0606664151410471	0.0091481500371511	-0.0581548522260484	0.0124050672842863	-0.076761679983496	0.0009582699163084	-0.047248829190928	0.0438000696122583	-0.0887515449333901	0.0001493216003465	-0.0890638246968268	0.0001414658075223	-0.0430523600252448	0.0644791993855824	-0.0150198938254936	0.5187455700230823	-0.0590297113345622	0.0300999740748777	0.0556334219426968	0.0178661265962582	-0.0348901630852541	0.1376452057181984	-0.0562952651675926	0.0165479339849477	-0.0528019413293612	0.0245973336187451	0.0237859070828537	0.3115603895150369	-0.0201993103457614	0.3901582819126046	0.1475455804260197	2.7742632984427987e-10	-0.0817112669255167	0.0004426119713504	Galactose metabolism	Carbohydrate metabolism
LPSAT	AGPAT3;LPCAT3	0.143039899208945	6.546437607986946e-10	-0.0597498032265599	0.0101961792727872	-0.057278857819699	0.0137902675107704	-0.025760034292873	0.268373366432845	0.0109600973633849	0.6377463741472016	0.3450027794355327	8.50621134485725e-53	0.3296676030726323	4.26103857671844e-48	-0.0597898045340332	0.010206993037609	-0.0143063443167711	0.5388045416882735	0.0712666020591087	0.0021733511432416	-0.0798624471480165	0.0006470287426367	0.0604334374281547	0.0098950976512315	-0.0931742299738606	6.834499657414567e-05	-0.0416061961380758	0.0739871704643475	0.1392888387841556	1.8202846566768742e-09	-0.1273506763955779	2.679768257748361e-06	0.0392298223990269	0.0950362743636657	-0.1038637146290532	9.416163482940633e-06	0.0516000715875316	0.0280605805976952	0.0274758530603888	0.2424058326567618	0.2052583404439988	1.0901704103327454e-18	-0.1531247872855386	5.664543716292569e-11	0.0652602673022534	0.0054523461797197	-0.003926817753174	0.8661452938234592	Glycerophospholipid metabolism	Lipid metabolism
FACOAE_12_0	ACOT7;MBLAC2	0.143039899208945	6.546437607986946e-10	-0.0597498032265599	0.0101961792727872	-0.057278857819699	0.0137902675107704	-0.025760034292873	0.268373366432845	0.0109600973633849	0.6377463741472016	0.3450027794355327	8.50621134485725e-53	0.3296676030726323	4.26103857671844e-48	-0.0597898045340332	0.010206993037609	-0.0143063443167711	0.5388045416882735	0.0712666020591087	0.0021733511432416	-0.0798624471480165	0.0006470287426367	0.0604334374281547	0.0098950976512315	-0.0931742299738606	6.834499657414567e-05	-0.0416061961380758	0.0739871704643475	0.1392888387841556	1.8202846566768742e-09	-0.1273506763955779	2.679768257748361e-06	0.0392298223990269	0.0950362743636657	-0.1038637146290532	9.416163482940633e-06	0.0516000715875316	0.0280605805976952	0.0274758530603888	0.2424058326567618	0.2052583404439988	1.0901704103327454e-18	-0.1531247872855386	5.664543716292569e-11	0.0652602673022534	0.0054523461797197	-0.003926817753174	0.8661452938234592	Acyl-CoA hydrolysis	Lipid metabolism
FACOAE_13_0	ACOT7;MBLAC2	0.143039899208945	6.546437607986946e-10	-0.0597498032265599	0.0101961792727872	-0.057278857819699	0.0137902675107704	-0.025760034292873	0.268373366432845	0.0109600973633849	0.6377463741472016	0.3450027794355327	8.50621134485725e-53	0.3296676030726323	4.26103857671844e-48	-0.0597898045340332	0.010206993037609	-0.0143063443167711	0.5388045416882735	0.0712666020591087	0.0021733511432416	-0.0798624471480165	0.0006470287426367	0.0604334374281547	0.0098950976512315	-0.0931742299738606	6.834499657414567e-05	-0.0416061961380758	0.0739871704643475	0.1392888387841556	1.8202846566768742e-09	-0.1273506763955779	2.679768257748361e-06	0.0392298223990269	0.0950362743636657	-0.1038637146290532	9.416163482940633e-06	0.0516000715875316	0.0280605805976952	0.0274758530603888	0.2424058326567618	0.2052583404439988	1.0901704103327454e-18	-0.1531247872855386	5.664543716292569e-11	0.0652602673022534	0.0054523461797197	-0.003926817753174	0.8661452938234592	Acyl-CoA hydrolysis	Lipid metabolism
FACOAE_14_0	ACOT7;MBLAC2	0.143039899208945	6.546437607986946e-10	-0.0597498032265599	0.0101961792727872	-0.057278857819699	0.0137902675107704	-0.025760034292873	0.268373366432845	0.0109600973633849	0.6377463741472016	0.3450027794355327	8.50621134485725e-53	0.3296676030726323	4.26103857671844e-48	-0.0597898045340332	0.010206993037609	-0.0143063443167711	0.5388045416882735	0.0712666020591087	0.0021733511432416	-0.0798624471480165	0.0006470287426367	0.0604334374281547	0.0098950976512315	-0.0931742299738606	6.834499657414567e-05	-0.0416061961380758	0.0739871704643475	0.1392888387841556	1.8202846566768742e-09	-0.1273506763955779	2.679768257748361e-06	0.0392298223990269	0.0950362743636657	-0.1038637146290532	9.416163482940633e-06	0.0516000715875316	0.0280605805976952	0.0274758530603888	0.2424058326567618	0.2052583404439988	1.0901704103327454e-18	-0.1531247872855386	5.664543716292569e-11	0.0652602673022534	0.0054523461797197	-0.003926817753174	0.8661452938234592	Acyl-CoA hydrolysis	Lipid metabolism
FACOAE_14_5Z	ACOT7;MBLAC2	0.143039899208945	6.546437607986946e-10	-0.0597498032265599	0.0101961792727872	-0.057278857819699	0.0137902675107704	-0.025760034292873	0.268373366432845	0.0109600973633849	0.6377463741472016	0.3450027794355327	8.50621134485725e-53	0.3296676030726323	4.26103857671844e-48	-0.0597898045340332	0.010206993037609	-0.0143063443167711	0.5388045416882735	0.0712666020591087	0.0021733511432416	-0.0798624471480165	0.0006470287426367	0.0604334374281547	0.0098950976512315	-0.0931742299738606	6.834499657414567e-05	-0.0416061961380758	0.0739871704643475	0.1392888387841556	1.8202846566768742e-09	-0.1273506763955779	2.679768257748361e-06	0.0392298223990269	0.0950362743636657	-0.1038637146290532	9.416163482940633e-06	0.0516000715875316	0.0280605805976952	0.0274758530603888	0.2424058326567618	0.2052583404439988	1.0901704103327454e-18	-0.1531247872855386	5.664543716292569e-11	0.0652602673022534	0.0054523461797197	-0.003926817753174	0.8661452938234592	Acyl-CoA hydrolysis	Lipid metabolism
FACOAE_14_7Z	ACOT7;MBLAC2	0.143039899208945	6.546437607986946e-10	-0.0597498032265599	0.0101961792727872	-0.057278857819699	0.0137902675107704	-0.025760034292873	0.268373366432845	0.0109600973633849	0.6377463741472016	0.3450027794355327	8.50621134485725e-53	0.3296676030726323	4.26103857671844e-48	-0.0597898045340332	0.010206993037609	-0.0143063443167711	0.5388045416882735	0.0712666020591087	0.0021733511432416	-0.0798624471480165	0.0006470287426367	0.0604334374281547	0.0098950976512315	-0.0931742299738606	6.834499657414567e-05	-0.0416061961380758	0.0739871704643475	0.1392888387841556	1.8202846566768742e-09	-0.1273506763955779	2.679768257748361e-06	0.0392298223990269	0.0950362743636657	-0.1038637146290532	9.416163482940633e-06	0.0516000715875316	0.0280605805976952	0.0274758530603888	0.2424058326567618	0.2052583404439988	1.0901704103327454e-18	-0.1531247872855386	5.664543716292569e-11	0.0652602673022534	0.0054523461797197	-0.003926817753174	0.8661452938234592	Acyl-CoA hydrolysis	Lipid metabolism
FACOAE_14_9Z	ACOT7;MBLAC2	0.143039899208945	6.546437607986946e-10	-0.0597498032265599	0.0101961792727872	-0.057278857819699	0.0137902675107704	-0.025760034292873	0.268373366432845	0.0109600973633849	0.6377463741472016	0.3450027794355327	8.50621134485725e-53	0.3296676030726323	4.26103857671844e-48	-0.0597898045340332	0.010206993037609	-0.0143063443167711	0.5388045416882735	0.0712666020591087	0.0021733511432416	-0.0798624471480165	0.0006470287426367	0.0604334374281547	0.0098950976512315	-0.0931742299738606	6.834499657414567e-05	-0.0416061961380758	0.0739871704643475	0.1392888387841556	1.8202846566768742e-09	-0.1273506763955779	2.679768257748361e-06	0.0392298223990269	0.0950362743636657	-0.1038637146290532	9.416163482940633e-06	0.0516000715875316	0.0280605805976952	0.0274758530603888	0.2424058326567618	0.2052583404439988	1.0901704103327454e-18	-0.1531247872855386	5.664543716292569e-11	0.0652602673022534	0.0054523461797197	-0.003926817753174	0.8661452938234592	Acyl-CoA hydrolysis	Lipid metabolism
FACOAE_15_0	ACOT7;MBLAC2	0.143039899208945	6.546437607986946e-10	-0.0597498032265599	0.0101961792727872	-0.057278857819699	0.0137902675107704	-0.025760034292873	0.268373366432845	0.0109600973633849	0.6377463741472016	0.3450027794355327	8.50621134485725e-53	0.3296676030726323	4.26103857671844e-48	-0.0597898045340332	0.010206993037609	-0.0143063443167711	0.5388045416882735	0.0712666020591087	0.0021733511432416	-0.0798624471480165	0.0006470287426367	0.0604334374281547	0.0098950976512315	-0.0931742299738606	6.834499657414567e-05	-0.0416061961380758	0.0739871704643475	0.1392888387841556	1.8202846566768742e-09	-0.1273506763955779	2.679768257748361e-06	0.0392298223990269	0.0950362743636657	-0.1038637146290532	9.416163482940633e-06	0.0516000715875316	0.0280605805976952	0.0274758530603888	0.2424058326567618	0.2052583404439988	1.0901704103327454e-18	-0.1531247872855386	5.664543716292569e-11	0.0652602673022534	0.0054523461797197	-0.003926817753174	0.8661452938234592	Acyl-CoA hydrolysis	Lipid metabolism
FACOAE_16_0	ACOT7;MBLAC2	0.143039899208945	6.546437607986946e-10	-0.0597498032265599	0.0101961792727872	-0.057278857819699	0.0137902675107704	-0.025760034292873	0.268373366432845	0.0109600973633849	0.6377463741472016	0.3450027794355327	8.50621134485725e-53	0.3296676030726323	4.26103857671844e-48	-0.0597898045340332	0.010206993037609	-0.0143063443167711	0.5388045416882735	0.0712666020591087	0.0021733511432416	-0.0798624471480165	0.0006470287426367	0.0604334374281547	0.0098950976512315	-0.0931742299738606	6.834499657414567e-05	-0.0416061961380758	0.0739871704643475	0.1392888387841556	1.8202846566768742e-09	-0.1273506763955779	2.679768257748361e-06	0.0392298223990269	0.0950362743636657	-0.1038637146290532	9.416163482940633e-06	0.0516000715875316	0.0280605805976952	0.0274758530603888	0.2424058326567618	0.2052583404439988	1.0901704103327454e-18	-0.1531247872855386	5.664543716292569e-11	0.0652602673022534	0.0054523461797197	-0.003926817753174	0.8661452938234592	Acyl-CoA hydrolysis	Lipid metabolism
FACOAE_16_7Z	ACOT7;MBLAC2	0.143039899208945	6.546437607986946e-10	-0.0597498032265599	0.0101961792727872	-0.057278857819699	0.0137902675107704	-0.025760034292873	0.268373366432845	0.0109600973633849	0.6377463741472016	0.3450027794355327	8.50621134485725e-53	0.3296676030726323	4.26103857671844e-48	-0.0597898045340332	0.010206993037609	-0.0143063443167711	0.5388045416882735	0.0712666020591087	0.0021733511432416	-0.0798624471480165	0.0006470287426367	0.0604334374281547	0.0098950976512315	-0.0931742299738606	6.834499657414567e-05	-0.0416061961380758	0.0739871704643475	0.1392888387841556	1.8202846566768742e-09	-0.1273506763955779	2.679768257748361e-06	0.0392298223990269	0.0950362743636657	-0.1038637146290532	9.416163482940633e-06	0.0516000715875316	0.0280605805976952	0.0274758530603888	0.2424058326567618	0.2052583404439988	1.0901704103327454e-18	-0.1531247872855386	5.664543716292569e-11	0.0652602673022534	0.0054523461797197	-0.003926817753174	0.8661452938234592	Acyl-CoA hydrolysis	Lipid metabolism
FACOAE_16_9Z	ACOT7;MBLAC2	0.143039899208945	6.546437607986946e-10	-0.0597498032265599	0.0101961792727872	-0.057278857819699	0.0137902675107704	-0.025760034292873	0.268373366432845	0.0109600973633849	0.6377463741472016	0.3450027794355327	8.50621134485725e-53	0.3296676030726323	4.26103857671844e-48	-0.0597898045340332	0.010206993037609	-0.0143063443167711	0.5388045416882735	0.0712666020591087	0.0021733511432416	-0.0798624471480165	0.0006470287426367	0.0604334374281547	0.0098950976512315	-0.0931742299738606	6.834499657414567e-05	-0.0416061961380758	0.0739871704643475	0.1392888387841556	1.8202846566768742e-09	-0.1273506763955779	2.679768257748361e-06	0.0392298223990269	0.0950362743636657	-0.1038637146290532	9.416163482940633e-06	0.0516000715875316	0.0280605805976952	0.0274758530603888	0.2424058326567618	0.2052583404439988	1.0901704103327454e-18	-0.1531247872855386	5.664543716292569e-11	0.0652602673022534	0.0054523461797197	-0.003926817753174	0.8661452938234592	Acyl-CoA hydrolysis	Lipid metabolism
FACOAE_17_0	ACOT7;MBLAC2	0.143039899208945	6.546437607986946e-10	-0.0597498032265599	0.0101961792727872	-0.057278857819699	0.0137902675107704	-0.025760034292873	0.268373366432845	0.0109600973633849	0.6377463741472016	0.3450027794355327	8.50621134485725e-53	0.3296676030726323	4.26103857671844e-48	-0.0597898045340332	0.010206993037609	-0.0143063443167711	0.5388045416882735	0.0712666020591087	0.0021733511432416	-0.0798624471480165	0.0006470287426367	0.0604334374281547	0.0098950976512315	-0.0931742299738606	6.834499657414567e-05	-0.0416061961380758	0.0739871704643475	0.1392888387841556	1.8202846566768742e-09	-0.1273506763955779	2.679768257748361e-06	0.0392298223990269	0.0950362743636657	-0.1038637146290532	9.416163482940633e-06	0.0516000715875316	0.0280605805976952	0.0274758530603888	0.2424058326567618	0.2052583404439988	1.0901704103327454e-18	-0.1531247872855386	5.664543716292569e-11	0.0652602673022534	0.0054523461797197	-0.003926817753174	0.8661452938234592	Acyl-CoA hydrolysis	Lipid metabolism
FACOAE_17_10Z	ACOT7;MBLAC2	0.143039899208945	6.546437607986946e-10	-0.0597498032265599	0.0101961792727872	-0.057278857819699	0.0137902675107704	-0.025760034292873	0.268373366432845	0.0109600973633849	0.6377463741472016	0.3450027794355327	8.50621134485725e-53	0.3296676030726323	4.26103857671844e-48	-0.0597898045340332	0.010206993037609	-0.0143063443167711	0.5388045416882735	0.0712666020591087	0.0021733511432416	-0.0798624471480165	0.0006470287426367	0.0604334374281547	0.0098950976512315	-0.0931742299738606	6.834499657414567e-05	-0.0416061961380758	0.0739871704643475	0.1392888387841556	1.8202846566768742e-09	-0.1273506763955779	2.679768257748361e-06	0.0392298223990269	0.0950362743636657	-0.1038637146290532	9.416163482940633e-06	0.0516000715875316	0.0280605805976952	0.0274758530603888	0.2424058326567618	0.2052583404439988	1.0901704103327454e-18	-0.1531247872855386	5.664543716292569e-11	0.0652602673022534	0.0054523461797197	-0.003926817753174	0.8661452938234592	Acyl-CoA hydrolysis	Lipid metabolism
